name,target,norm_cs
FPL-55712,,-1.19
digoxin,ATP1A1|ABCB1|RORC|SLCO1B3,-0.93
RG-13022,,-1.09
megestrol-acetate,PGR|NR3C1,-0.7
FCCP,,-0.75
rosmarinic-acid,MCL1|TYR,-1.09
mometasone,NR3C1,-0.98
T-0156,PDE5A,-0.52
RS-16566,,-1.17
HA-1004,,-0.78
tangeritin,,-0.9
levomepromazine,DRD2|DRD3|DRD4|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD5|HRH1|HTR2A|HTR2C,-0.91
BCL2-inhibitor,,-1.09
mefenamic-acid,PTGS2|PTGS1|KCNQ1|TRPM3,-1.0
medrysone,NR3C1,-0.8
CL-218872,GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2,-0.64
nobiletin,ABCB1|TYR|MAP2K1,-0.7
O-1918,,-0.98
rosmarinic-acid,MCL1|TYR,-0.87
betamethasone,NR3C1,-0.85
flunisolide,NR3C1,-0.93
GBR-12935,AGTR1|SLC6A3,-1.04
mometasone,NR3C1,-1.04
pargyline,MAOB|MAOA,-0.93
PD-198306,MAPK1|MAPK3|MAP2K1|MAP2K2,-0.79
PP-2,SRC|LCK|ABL1|LYN|RIPK2,-0.77
mocimycin,,-0.91
diethyltoluamide,,-1.05
BW-723C86,HTR2B|HTR2A|HTR2C,-0.73
O-1918,,-0.84
kenpaullone,GSK3B|CDK1|CDK5|CDK2|LCK|CCNB1,-0.83
methyllidocaine,,-0.66
GW-0742,PPARD|INS,-0.78
mefenamic-acid,PTGS2|PTGS1|KCNQ1|TRPM3,-0.95
desmethylclozapine,CHRM1|DRD2|DRD3|HTR2A|HTR2C,-0.95
GTP-14564,FLT3|CSF1R|KIT|PDGFRB,-0.95
mefexamide,,-1.25
J-104129,CHRM3,-0.99
nomegestrol-acetate,PGR,-0.97
cilostamide,PDE3A|PDE3B,-1.25
vanoxerine,SLC6A3|MAOA|MAOB,-0.97
amthamine,HRH2,-0.81
lysylphenylalanyl-tyrosine,,-1.14
clomethiazole,GABRA1,-0.89
sulfafurazole,,-0.79
dosulepin,SLC6A2|SLC6A4|CYP2C19|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1,-0.82
loperamide,OPRM1|OPRD1|CYP2B6|CYP2C8|NPR2|CACNA1A|CALM1|OPRK1|POMC,-1.4
probucol,ABCA1|ABCB11|CES1,-1.01
PD-198306,MAPK1|MAPK3|MAP2K1|MAP2K2,-1.15
mefenamic-acid,PTGS2|PTGS1|KCNQ1|TRPM3,-0.75
BRD-K97440753,HTR2A|ADRA1A|ADRB1|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR3A|HTR4|HTR5A|HTR6|HTR7,-1.25
aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6,-0.89
BRD-K49657628,EGFR,-1.05
RS-67506,HTR4,-0.82
EMD-84,AGTR1,-1.21
kavain,MTOR,-0.88
lasalocid,,-0.87
SEW-2871,S1PR1,-0.66
AMN-082,GRM7,-0.7
clocortolone-pivalate,NR3C1|PLA2G1B,-0.87
CCT-018159,HSP90AA1|HSP90AB1,-0.8
BRD-K68873215,,-1.14
reserpine,SLC18A2|SLC18A1,-1.27
hydrocortisone-valerate,NR3C1,-0.89
ivermectin,CHRNA7|GABRB3|GLRA3|P2RX7,-1.17
hydrocortisone,NR3C1,-0.94
docosatrienoic-acid,,-0.9
bifemelane,SLC6A2|MAOA|MAOB,-0.74
rimexolone,NR3C1|SERPINA6,-1.03
SU-1498,ERBB2,-0.68
SCH-442416,ADORA1|ADORA2A,-0.84
tramadol,OPRM1|SLC6A2|SLC6A4|CYP2B6|CHRFAM7A|CHRM3|GRIN3A|HTR2C|OPRD1|OPRK1,-0.95
nateglinide,ABCC8|KCNJ11|CYP3A4|INS|KCNJ10|PPARG,-1.28
flumetasone,NR3C1|PLA2G1B,-1.15
BRD-K14965640,PTGS2|PTGS1|ASIC1|BCL2|CFTR|FABP2|PLAT|PPARG|SLC5A8|THBD,-1.07
H-8,,-1.13
fenobam,GRM5,-0.67
BRD-K72783841,EGFR,-1.04
betaxolol,ADRB1|ADRB2,-0.85
MR-16728,,-1.23
methoprene-acid,RXRA,-0.71
BRL-37344,ADRB3|ADRB1|ADRB2,-1.08
SC-560,PTGS1,-0.92
AMN-082,GRM7,-1.09
FR-122047,,-0.88
flumetasone,,-1.08
dibutyrylcyclic-gmp,,-1.04
pinacidil,ABCC9|KCNJ8|ABCC8,-0.84
MT-21,CYCS,-0.93
tiotidine,HRH2,-0.57
phenanthridone,PARP1,-0.72
BRD-K63792901,,-1.03
meprylcaine,,-0.71
CGK-733,ATM|ATR,-1.16
deoxycorticosterone-acetate,,-1.04
reserpic-acid,,-0.89
palmitoylethanolamide,CNR2|GPR119|GPR55,-1.05
probenecid,SLC22A6|SLC22A11|SLC22A8|ABCC1|TRPV2|PANX1|SLCO1C1,-0.79
prothionamide,,-0.7
gitoxigenin,ATP1A1,-0.67
meloxicam,PTGS2|PTGS1,-0.75
digitoxin,ATP1A1,-1.63
nocodazole,HPGDS,-0.78
AG-957,ABL1|EGFR,-1.19
robustic-acid,,-0.8
triciribine,AKT1|AKT2|AKT3,-0.73
dehydrocholate,,-0.84
digitoxin,ATP1A1,-1.1
pirenperone,HTR2A|HTR7,-0.59
clemastine,HRH1,-0.66
BRD-K50311478,,-1.2
benzoxiquine,,-1.01
arcyriaflavin-a,CCND1|CDK4|CCNE1|CDK2,-0.67
quipazine,HTR2A,-0.57
salsolinol,,-1.17
pregnenolone-succinate,,-0.86
NSC-663284,CDC25A|CDC25B|CDC25C,-1.27
bithionol,ESR1|ESR2|MCL1,-0.67
LY-83583,GUCY1A2,-0.74
dexamethasone,NR3C1|CYP3A4|CYP3A5|ANXA1|NOS2|NR0B1|NR3C2,-1.3
L-161982,PTGER4,-1.05
oxantel,,-1.07
cilostazol,PDE3A|CYP2C19|CYP3A5|PDE3B,-0.87
dienestrol,ESR1,-0.94
BRD-A66861218,,-1.29
amcinonide,NR3C1|ANXA1,-0.9
aristolochic-acid,,-1.0
dephostatin,PTPN1|PTPN6,-0.85
estropipate,ESR1|ESR2,-0.78
NSC-663284,CDC25A|CDC25B|CDC25C,-1.43
cinchonine,CYP2D6,-0.96
ergocryptine,,-0.91
alclometasone,NR3C1|CYP3A4|SERPINA6,-0.76
benzopurpurin-4b,,-1.25
cycloheximide,GSK3B|RPL3,-1.34
brompheniramine,HRH1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,-0.99
BRD-K03670461,EGFR,-0.8
cilostazol,PDE3A|CYP2C19|CYP3A5|PDE3B,-0.73
anagrelide,PDE3A,-1.14
alprenolol,ADRB1|ADRB2|HTR1A,-0.78
testosterone,AR|CYP2C19|CYP2C8|CYP3A5|CYP19A1,-0.66
amoxapine,SLC6A2|SLC6A4|HTR2A|DRD1|DRD2|DRD3|DRD4|HTR6|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|HRH1|HRH4|HTR1A|HTR1B|HTR2B|HTR2C|HTR3A|HTR7|SLC6A3,-0.98
AG-957,ABL1|EGFR,-0.95
loxapine,DRD2|DRD3|DRD4|HTR2A|HTR2C|DRD1|HRH1|HTR6|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR3A|HTR5A|HTR7|SLC6A2|SLC6A3|SLC6A4,-1.0
CGP-57380,MKNK1|AURKB|LCK|MKNK2|SGK1,-0.77
N-formylmethionylalanine,,-1.23
BRD-A68039575,CYP19A1,-0.55
tocainide,SCN5A,-0.74
L-168049,GCGR,-0.8
BRD-K20152659,,-1.12
VAMA-37,PRKDC,-0.95
methoxsalen,CYP1A2|ACHE|CYP1A1|CYP2A13|CYP2A6|CYP3A4,-0.77
manumycin-a,FNTA|IKBKB,-1.3
rhodomyrtoxin-b,SLCO1B3,-1.29
gingerol,,-1.33
BIBU-1361,EGFR,-1.25
racephedrine,,-0.89
BRD-A92439610,NR3C1|CYP3A5|CYP3A7,-1.51
pepstatin,CTSB|CTSD|CTSL|REN,-0.91
oxotremorine-sesquifumarate,CHRM2|CHRM1|CHRM3|CHRM4,-0.98
AM-281,CNR1|CNR2|GPR55,-0.83
thapsigargin,ATP2A1,-1.08
calyculin,PPP1CA|PPP2CA,-1.58
RX-821002,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-1.13
hydroquinine,,-0.9
phenamil,PKD2L1,-1.09
ICI-204448,OPRK1,-0.68
metrizamide,,-0.68
paxilline,KCNMA1,-1.05
tolazoline,ADRA2A|ADRA2B|ADRA2C|ADRA1A|HRH1|HRH2,-0.65
R-59022,DGKA,-0.89
SD-169,MAPK14,-1.17
ondansetron,HTR3A|CYP2D6|CYP3A5|HTR1A|HTR1B|HTR3B|HTR4|OPRM1,-0.72
N-formylmethionylalanine,,-0.86
fursultiamine,,-0.81
BRD-K09991945,GSK3B,-1.23
methoxsalen,CYP1A2|ACHE|CYP1A1|CYP2A13|CYP2A6|CYP3A4,-0.9
manumycin-a,FNTA|IKBKB,-1.41
mesulergine,HTR2A|HTR2C|HTR7|HTR2B|HTR3A|HTR3B|HTR6,-0.66
fluocinolone-acetonide,NR3C1|SERPINA6,-1.17
iocetamic-acid,,-0.89
estrone,ESR1|ESR2,-0.62
penicillic-acid,,-0.72
calyculin,PPP1CA|PPP2CA,-1.44
tropisetron,HTR3A|GLRA1|GLRA2|GLRB|HTR4,-0.76
isradipine,CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA1H|CACNA2D2|CACNB2,-1.01
scopoline,,-0.93
kawain,MTOR,-0.72
indirubin,CDK1|CDK5|CDK2|CDK4|GSK3B|GSK3A,-0.98
megestrol-acetate,PGR|NR3C1,-0.88
BRD-K50495309,,-0.81
MBCQ,PDE5A,-0.8
nabumetone,PTGS2|AKR1C3|CYP2B6|CYP2C19|CYP2E1|PTGS1,-0.68
alimemazine,HRH1,-0.7
tocainide,SCN5A,-0.9
calyculin,PPP1CA|PPP2CA,-1.64
tianeptine,SLC6A4|OPRD1|OPRK1|OPRM1,-0.61
thioridazine,DRD2|HTR2A|DRD1|HTR2C|CHRNA7|MALT1|ADRA1A|ADRA1B|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR6|HTR7|KCNH2,-0.67
BRD-K43405658,EGFR,-0.94
hydrocortisone-phosphate,ANXA1|NOS2|NR3C1,-0.75
alimemazine,HRH1,-1.04
ARC-239,ADRA2B|ADRA2A|ADRA2C,-0.82
metyrapone,CYP11B1|HSD11B1|NR3C2,-1.06
BRD-K93080877,,-0.91
BRD-A47144777,,-0.8
PD-158780,EGFR,-0.69
N-formylmethionylalanine,,-1.43
chelidonine,,-1.1
BRD-K43796186,,-0.91
MBCQ,PDE5A,-0.8
tianeptine,SLC6A4|OPRD1|OPRK1|OPRM1,-0.86
amyleine,,-0.75
homochlorcyclizine,HRH1,-0.58
5'-guanidinonaltrindole,,-0.82
estrone,ESR1|ESR2,-0.71
quinethazone,SLC12A3|CA1|CA2|SLC12A1|SLC12A2,-1.09
fursultiamine,,-0.83
lasalocid,,-1.22
homatropine,CES1|CHRM1,-0.75
isradipine,CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA1H|CACNA2D2|CACNB2,-0.85
NS-3694,CASP9,-0.56
SB-203186,HTR4,-0.94
eticlopride,DRD2|DRD3|DRD4,-1.05
VAMA-37,PRKDC,-0.85
TAS-301,CAMK2A,-1.01
SCH-28080,ATP4A,-1.06
BRD-K93080877,,-1.21
ARC-239,ADRA2B|ADRA2A|ADRA2C,-0.77
isoxsuprine,ADRB2,-1.29
BVT-948,PTPN1|PTPN11|PTPN2,-1.27
dipivefrine,ADRA1A|ACHE|ADRA2A|ADRB2|BCHE,-1.33
PD-158780,EGFR,-0.8
TCS-359,FLT3,-0.62
iso-olomoucine,,-0.64
evodiamine,TRPV1,-1.31
thiazolopyrimidine,,-1.08
Ro-28-1675,GCK,-1.11
PNU-74654,CTNNB1|TCF4,-1.16
quiflapon,ALOX5AP|ALOX5,-1.13
BRD-K61033289,PPARG,-1.48
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-1.24
lonidamine,GCK,-0.67
quinoclamine,,-0.9
BRD-K28296557,,-1.4
PK-11195,TSPO|NR1I2|NR1I3,-0.84
quiflapon,ALOX5AP|ALOX5,-1.07
CHEMBL-1222381,,-0.66
dalcetrapib,CETP,-1.36
PNU-74654,CTNNB1|TCF4,-0.72
etomoxir,CPT1A|CPT1B,-0.8
quinoclamine,,-1.29
PIK-90,,-0.58
BMS-299897,,-0.61
SID-26681509,CTSL,-0.6
valdecoxib,PTGS2|CYP2C19|CA12,-1.0
methylene-blue,ACHE|MAPT,-1.09
CD-437,RARG,-1.34
BRD-K31342827,,-0.64
LY-2183240,FAAH,-0.68
valproic-acid,HDAC1|SCN1A|SCN3A|ABAT|ALDH5A1|ACADSB|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1B|SCN2A|SCN2B|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A,-0.76
CHEMBL-374350,,-0.86
KU-0063794,MTOR,-1.1
cytosporone-b,NR4A1,-0.8
veliparib,PARP1|PARP2,-0.64
pyrvinium-pamoate,AR,-1.13
olaparib,PARP1|PARP2|PARP3,-1.08
BMS-299897,,-0.98
rottlerin,,-1.03
SKI-II,SPHK1|VCP,-0.74
CYT-997,TUBB,-1.2
TW-37,BCL2|BCL2L1|MCL1,-1.23
quiflapon,ALOX5AP|ALOX5,-1.09
ISOX,HDAC6,-1.26
BML-259,CDK2|CDK5,-1.19
XAV-939,TNKS|TNKS2,-0.84
lonidamine,GCK,-0.72
bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA,-0.87
DG-041,PTGER3,-0.93
BRD-K61033289,PPARG,-0.81
BRD-K89329876,,-0.52
KU-0060648,PIK3CA|PIK3CB|PIK3CD|PRKDC,-1.23
BRD-K73261812,CTNNB1,-0.93
PK-11195,TSPO|NR1I2|NR1I3,-1.0
capsaicin,TRPV1|ENOX2|CFTR,-0.8
chloroquine,CYP2C8|GSTA2|MRGPRX1|TLR9|TNF,-0.55
tolazamide,ABCC8|KCNJ1|KCNJ10|KCNJ11,-0.75
ZM-336372,BRAF|LCK|MAPK14|RAF1,-0.95
L-690330,IMPA1,-0.95
DL-PDMP,UGCG|ASAH1,-1.02
ixazomib,PSMB1,-0.81
Ro-28-1675,GCK,-0.8
perhexiline,CPT1A|CPT2,-1.26
importazole,KPNB1,-1.09
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-0.91
DL-PDMP,UGCG|ASAH1,-0.77
KU-0060648,PIK3CA|PIK3CB|PIK3CD|PRKDC,-1.47
GW-405833,CNR2,-1.06
AZD-7545,PDK2|PDK1,-1.16
inhibitor-BEC,ARG2|ARG1,-0.5
CAY-10594,PLD2,-1.0
MK-2206,AKT1|AKT2|AKT3,-0.93
LFM-A13,BTK,-0.98
salermide,SIRT1|SIRT2,-1.55
RITA,MDM2|TXNRD1|TXNRD2,-1.06
BRD-K08703257,,-0.93
PRIMA1,,-0.89
PNU-74654,CTNNB1|TCF4,-1.5
BRD-K31342827,,-0.96
temozolomide,TOP2A|MGMT,-0.77
dorsomorphin,ACVR1|BMPR1A|BMPR1B|EPHA2|FKBP1A|FLT1|FLT3|KDR|LCK|MKNK1|PRKAA1|RPS6KA1|SRC,-1.01
SB-225002,CXCR2,-1.13
KO-143,ABCG2|ABCB1|ABCC1,-0.83
BI-2536,PLK1|BRD4|PLK2|PLK3,-0.98
KU-0063794,MTOR,-0.86
ixazomib,PSMB1,-0.71
rucaparib,PARP1|PARP2,-0.76
BRD-A18763547,,-1.18
PK-11195,TSPO|NR1I2|NR1I3,-1.17
DG-041,PTGER3,-1.32
CAY-10594,PLD2,-1.26
BRD-K73261812,CTNNB1,-0.73
PF-750,FAAH,-1.38
PRIMA1,,-0.63
DG-041,PTGER3,-1.1
CAY-10618,,-1.03
kinetin-riboside,,-0.73
PIK-90,,-0.78
importazole,KPNB1,-0.93
perhexiline,CPT1A|CPT2,-0.68
BRD-K28296557,,-1.21
L-690330,IMPA1,-1.22
PAC-1,CASP3,-1.1
pyrvinium-pamoate,AR,-1.17
mesoridazine,DRD2|HTR2A,-0.82
PX-12,TXN|TXNRD1|TXNRD2,-1.01
SCH-79797,F2R,-1.29
LY-2183240,FAAH,-0.51
prima-1-met,,-0.82
BRD-K74305673,,-1.29
CAY-10618,,-1.18
KU-0060648,PIK3CA|PIK3CB|PIK3CD|PRKDC,-0.97
NVP-BEZ235,,-0.63
BRD-K26664453,ACTB,-1.09
BI-2536,PLK1|BRD4|PLK2|PLK3,-1.06
KU-0063794,MTOR,-1.17
BRD-K74305673,,-1.19
triacsin-c,ACSL1,-0.89
APO-866,,-0.73
neratinib,EGFR|ERBB2|ERBB4|KDR,-0.84
BRD-A18763547,,-0.87
necrostatin-1,IDO1|KRR1|RIPK1,-1.0
sparfosic-acid,CAD,-0.87
BRD-K01192156,,-1.09
GW-405833,CNR2,-1.03
BRD-K14696368,,-0.91
TPCA-1,IKBKB,-0.66
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-1.03
BRD-K73261812,CTNNB1,-1.1
quiflapon,ALOX5AP|ALOX5,-1.29
BRD-K68336408,EGFR|MAPK14,-1.04
blebbistatin,,-0.92
rotenone,MT-ND1,-1.01
SID-26681509,CTSL,-0.88
AGK-2,SIRT2,-1.2
dorsomorphin,ACVR1|BMPR1A|BMPR1B|EPHA2|FKBP1A|FLT1|FLT3|KDR|LCK|MKNK1|PRKAA1|RPS6KA1|SRC,-0.77
BRD-K61033289,PPARG,-1.16
BRD-K74305673,,-1.46
PF-750,FAAH,-1.01
CCT-031374,CTNNB1,-0.88
BMS-191011,KCNMA1,-0.89
pyrvinium-pamoate,AR,-1.46
amiodarone,KCNH2|CHRM3|CYP2C8|SCN5A|ADRB1|CACNA1H|CACNA2D2|KCNA7,-0.75
SID-26681509,CTSL,-0.76
nutlin-3,MDM2|TP53,-0.72
troglitazone,PPARG|AKR1B1|CCL2|CYP3A4|INS|ACSL4|ESRRA|ESRRG|SERPINE1|SLC29A1|TRPM3,-0.58
BRD-K80672993,,-1.13
importazole,KPNB1,-1.25
BRD-A20131130,,-1.03
chloroquine,CYP2C8|GSTA2|MRGPRX1|TLR9|TNF,-0.8
BRD-K23875128,,-1.03
L-690330,IMPA1,-0.78
NU-1025,PARP1,-0.92
prima-1-met,,-1.24
dorsomorphin,ACVR1|BMPR1A|BMPR1B|EPHA2|FKBP1A|FLT1|FLT3|KDR|LCK|MKNK1|PRKAA1|RPS6KA1|SRC,-1.14
GSK-2334470,PDPK1|AURKA|AURKB|PDK1,-0.82
BML-259,CDK2|CDK5,-1.26
carbamazepine,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A,-1.13
FTI-276,FNTA,-1.11
batimastat,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8,-1.08
RG-108,DNMT1|DNMT3B,-1.18
nutlin-3,MDM2|TP53,-0.8
mepacrine,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1,-0.92
BRD-K07303502,PLA2G4A,-1.36
TW-37,BCL2|BCL2L1|MCL1,-1.28
DG-041,PTGER3,-1.23
tipifarnib,,-0.78
BRD-K92301463,,-0.84
PAC-1,CASP3,-1.46
teniposide,TOP2A|CYP3A5|TOP2B,-1.15
necrostatin-1,IDO1|KRR1|RIPK1,-0.93
fumonisin-b1,CERS1,-1.06
PT-630,DPP4,-0.64
CAY-10618,,-1.43
CCT-031374,CTNNB1,-0.74
ML-141,CDC42,-1.08
ML-133,,-1.22
noscapine,BDKRB2|SIGMAR1,-0.88
ML-179,NR5A2,-1.04
VU-0418947-2,,-1.47
SF-11,MCOLN3|NPY2R,-0.84
VU-0366037-2,GRM4,-0.76
VU-0415374-1,GRM4,-0.95
VU-0415374-1,GRM4,-0.97
noreleagnine,,-1.3
BRD-K48115423,,-0.76
goserelin,GNRHR,-0.9
linopirdine,KCNQ2|KCNQ3|KCNQ4|KCNQ5,-1.12
5-methoxytryptamine,,-0.99
BRD-K90976994,,-1.06
cefaclor,,-0.63
ebselen,LTB4R|NOX3|ALB,-1.4
linopirdine,KCNQ2|KCNQ3|KCNQ4|KCNQ5,-1.18
ebselen,LTB4R|NOX3|ALB,-1.23
homoveratrylamine,,-0.72
IOX-1,KDM4A|EGLN1|KDM3A|KDM4C|KDM6B,-0.74
NM-PP1,,-1.2
BRD-K99615199,PGR|ESR1,-0.85
CHEMBL-374350,,-0.64
ropivacaine,SCN9A|SCN10A,-0.73
chlordiazepoxide,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ,-0.51
BRD-K99615199,PGR|ESR1,-0.69
cyproheptadine,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7,-1.06
ML-161,,-0.65
homoveratrylamine,,-0.97
tropisetron,HTR3A|GLRA1|GLRA2|GLRB|HTR4,-0.8
montelukast,CYSLTR1|CYP2C8|ALOX5,-0.5
flucytosine,DNMT1,-1.09
bicalutamide,AR|CYP2C19,-0.7
atracurium,CHRNA2,-0.69
milnacipran,SLC6A2|SLC6A4|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-0.9
