name,target,norm_cs
rofecoxib,PTGS2|CYP3A4|ELN,-0.85
robustic-acid,,-0.81
triflupromazine,DRD2|HTR2B|CHRNA7|CHRM1|CHRM2|DRD1,-1.23
PSB-069,ENTPD1|ENTPD2|ENTPD3,-0.71
ricinine,,-0.92
DMBI,PDGFRB,-0.72
BW-B70C,ALOX5,-0.82
progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5,-0.84
thioridazine,DRD2|HTR2A|DRD1|HTR2C|CHRNA7|MALT1|ADRA1A|ADRA1B|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR6|HTR7|KCNH2,-0.85
MK-212,HTR2C,-0.79
GW-5074,RAF1|LRRK1|LRRK2|NTRK1,-0.86
estropipate,ESR1|ESR2,-0.88
etazolate,GABRB3|PDE4A,-0.9
BRD-K93080877,,-1.08
BRL-52537,OPRK1,-0.9
quinpirole,DRD2|DRD3|DRD4,-0.97
tamoxifen,,-0.79
U-54494A,OPRK1,-0.79
propentofylline,ACHE|PDE1A,-0.58
heliotrine,,-1.02
gelsemine,GLRA3,-0.9
BW-B70C,ALOX5,-0.73
hydrocortisone-acetate,NR3C1|NR3C2,-1.12
medetomidine,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-0.9
articaine,,-1.13
kawain,MTOR,-0.47
CITCO,NR1I3,-0.57
dipropyl-dopamine,,-1.38
BRD-K93080877,,-1.22
isogedunin,,-0.94
spiroxatrine,HTR1A|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|HTR2B,-0.84
L-670596,,-1.14
BRD-K09991945,GSK3B,-1.17
BRD-K43796186,,-0.81
hydrocortisone-hemisuccinate,NR3C1,-0.78
metrizamide,,-0.77
ATPA,GRIK1|GRIA2,-0.82
hydrocortisone-acetate,NR3C1|NR3C2,-0.93
BRD-A68039575,CYP19A1,-0.85
SDM-25N,OPRD1,-1.01
cinanserin,HTR2A,-1.18
DPO-1,KCNA5,-0.88
amyleine,,-1.0
laudanosine,,-1.31
N-formylmethionylalanine,,-1.21
tiaprofenic-acid,PTGS2|PTGS1,-1.09
hydrocotarnine,,-1.19
daidzein,ESRRA|ESRRB|ESRRG|TRPC5,-1.16
dilazep,SLC29A1|CACNA1C,-0.85
calcipotriol,VDR,-0.79
linopirdine,KCNQ2|KCNQ3|KCNQ4|KCNQ5,-0.89
hydrocortisone-hemisuccinate,NR3C1,-1.1
metanephrine,,-1.14
guaifenesin,,-1.09
indirubin,CDK1|CDK5|CDK2|CDK4|GSK3B|GSK3A,-0.75
paxilline,KCNMA1,-0.88
N-methylquipazine,,-0.75
MBCQ,PDE5A,-0.81
MAZ-51,FLT4,-0.91
alimemazine,HRH1,-0.97
tamoxifen,,-0.61
rhodomyrtoxin,,-0.85
Ro-90-7501,APP,-0.96
RS-102895,CCR2,-0.99
BRD-A42831637,,-1.05
oxprenolol,ADRB1|ADRB2,-0.91
byssochlamic-acid,,-0.8
retrorsine,,-0.79
byssochlamic-acid,,-1.17
BRD-K43796186,,-0.82
TCS-359,FLT3,-1.16
RS-79948,ADRA2A,-0.75
PD-158780,EGFR,-0.83
BRD-A92439610,NR3C1|CYP3A5|CYP3A7,-0.72
ethoprop,ACHE,-1.08
YM-298198,,-0.96
hydrocortisone-acetate,NR3C1|NR3C2,-0.99
kawain,MTOR,-0.99
purvalanol-b,CDK2|CDK4|MAPK1|MAPK3|CDK5|SRPK2,-0.89
diphemanil,CHRM3,-1.1
rhodomyrtoxin-b,SLCO1B3,-0.86
homochlorcyclizine,HRH1,-0.85
ethotoin,SCN5A|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A,-0.9
ICI-204448,OPRK1,-0.95
tianeptine,SLC6A4|OPRD1|OPRK1|OPRM1,-0.77
CGP-54626,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-0.68
isradipine,CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA1H|CACNA2D2|CACNB2,-0.75
PSB-1115,ADORA2B|ADORA1|ADORA3,-0.96
BIBU-1361,EGFR,-0.63
SCH-28080,ATP4A,-0.77
NSC-119889,,-0.74
nalbuphine,OPRK1|OPRM1|OPRD1,-0.72
SKF-83566,DRD1|DRD5,-0.88
solifenacin,,-1.23
dubinidine,,-0.63
tamoxifen,,-0.7
oleylethanolamide,GPR119,-0.79
WAY-629,HTR2C,-1.1
nutlin-3,MDM2|TP53,-1.04
LFM-A13,BTK,-0.65
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-1.09
XAV-939,TNKS|TNKS2,-0.64
PNU-74654,CTNNB1|TCF4,-1.1
CAY-10594,PLD2,-0.98
PF-750,FAAH,-0.91
SID-26681509,CTSL,-0.88
BRD-K14696368,,-0.71
PIK-75,PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC,-1.14
KO-143,ABCG2|ABCB1|ABCC1,-0.98
L-690488,IMPA1,-0.92
bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA,-0.57
BRD-K04887706,,-0.82
ZM-336372,BRAF|LCK|MAPK14|RAF1,-0.85
tanespimycin,HSP90AA1|CHEK1,-0.85
cytosporone-b,NR4A1,-1.12
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.31
prostaglandin-a1,,-0.64
LDN-193189,ACVR1|BMPR1A,-0.91
m-3M3FBS,PLCB2|PLCB3|PLCD1|PLCG1|PLCG2,-0.77
BRD-K33583600,AKR1B1|HRH2|SIRT1|GABBR1,-1.06
selumetinib,MAP2K1|MAP2K2,-0.7
quinoclamine,,-0.73
kinetin-riboside,,-0.87
rilmenidine,NISCH|ADRA2A,-0.86
AM-580,RARA,-1.22
BRD-K14696368,,-0.94
MST-312,TERT,-0.74
AGK-2,SIRT2,-0.64
AR-C133057XX,NOS2,-0.8
nifedipine,CACNA1C|CACNA1D|CACNA1S|CACNA1F|CACNA2D1|CYP3A5|CACNA1H|CACNB2|CALM1|GLRA1|GLRA3|GLRB|KCNA1|KCNA5|NR1I2|TRPM3,-0.88
SID-26681509,CTSL,-0.73
teniposide,TOP2A|CYP3A5|TOP2B,-1.23
phloretin,AQP9|CLCN3|SLC23A1,-0.7
CHEMBL-374350,,-0.79
BRD-K80672993,,-1.2
thiazolopyrimidine,,-1.02
SKI-II,SPHK1|VCP,-1.25
tolazamide,ABCC8|KCNJ1|KCNJ10|KCNJ11,-0.88
TPCA-1,IKBKB,-0.54
RITA,MDM2|TXNRD1|TXNRD2,-0.84
L-690488,IMPA1,-1.03
SID-26681509,CTSL,-0.95
GW-843682X,,-1.0
DG-041,PTGER3,-0.99
darinaparsin,,-0.7
APO-866,,-0.75
BRD-K23875128,,-0.99
cytosporone-b,NR4A1,-0.79
nicardipine,CACNA1C|ADORA3|ADRA1A|ADRA1B|ADRA1D|CACNA1D|CACNA2D1|CACNB2|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|PDE1A|PDE1B,-0.89
fumonisin-b1,CERS1,-0.72
rosiglitazone,PPARG|CYP2C8|INS|ACSL4|FFAR1|TRPC5|TRPM3,-1.03
CD-437,RARG,-1.34
BRD-K31342827,,-0.86
prima-1-met,,-0.64
vemurafenib,BRAF|CYP2C19|CYP3A4|CYP3A5|RAF1,-0.79
enzalutamide,AR|CYP2C19|CYP2C8|CYP3A4,-0.74
manumycin-a,FNTA|IKBKB,-0.91
BRD-K81647657,,-0.88
neratinib,EGFR|ERBB2|ERBB4|KDR,-1.2
BRD-A20131130,,-0.84
PJ-34,EEF2|PARP1|PARP15|PARP3,-0.85
dalcetrapib,CETP,-0.75
VER-155008,HSPA1A,-0.97
CHEMBL-1222381,,-0.77
KO-143,ABCG2|ABCB1|ABCC1,-0.82
BML-259,CDK2|CDK5,-0.91
CAY-10594,PLD2,-0.87
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-0.87
CHEMBL-1222381,,-1.15
ZM-336372,BRAF|LCK|MAPK14|RAF1,-0.77
m-3M3FBS,PLCB2|PLCB3|PLCD1|PLCG1|PLCG2,-1.18
SMER-28,SNCA,-0.81
BRD-K14696368,,-0.82
nitrendipine,CACNA1C|CACNA1D|CACNA2D1|CACNA1H|CACNA1S|CACNA2D2|CACNB2|CACNG1|KCNN4,-0.86
teniposide,TOP2A|CYP3A5|TOP2B,-0.81
promethazine,HRH1|ADRA1A|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HTR2A,-0.66
