name,target,norm_cs
GW-405833,CNR2,-1.07
chloroquine,CYP2C8|GSTA2|MRGPRX1|TLR9|TNF,-1.09
methotrexate,DHFR|AOX1|FOLR1|TYMS,-1.06
sonidegib,SMO,-0.89
NSC-95397,CASP3|CDC25A|CDC25B,-0.68
triamcinolone,NR3C1|SERPINA6,-1.3
picotamide,TBXA2R|TBXAS1,-0.87
Y-26763,KCNJ8|ABCC9,-0.79
AR-C133057XX,NOS2,-0.86
JX-401,MAPK14,-1.04
brimonidine,ADRA2A|ADRA2B|ADRA2C|AOX1,-0.88
oxybuprocaine,SCN10A,-1.0
BRD-K99615199,PGR|ESR1,-1.11
safingol,PRKCA|TRPM3,-1.18
tolvaptan,AVPR2|AVPR1A,-1.03
floxuridine,TYMS,-0.98
SU-1498,ERBB2,-1.23
ZK-756326,CCR8,-1.24
gefitinib,EGFR|CYP2C19,-1.36
estramustine,ESR1|ESR2|MAP1A|MAP2,-1.09
ripasudil,ROCK1|ROCK2,-1.04
fludrocortisone-acetate,NR3C2|AR|NR3C1,-0.97
BADGE,PPARG,-0.94
niguldipine,ADRA1A|CACNA1C,-1.33
SC-560,PTGS1,-0.72
halcinonide,NR3C1,-1.15
SU-014813,KDR|FLT3|PDGFRA|PDGFRB,-0.87
ZK-93426,GABRA1|GABRA2|GABRA3|GABRA5,-1.13
perospirone,DRD2|HTR2A|HTR2C|DRD3|DRD4,-0.97
pirarubicin,TOP2A,-0.93
trimipramine,SLC6A2|SLC6A4|SLC6A3|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR1D|HTR2A|HTR2C|HTR3A,-1.09
propentofylline,ACHE|PDE1A,-1.07
BRD-K47869605,IGF1R|TOP2A|TUBA4A|TUBB,-1.06
rhodomyrtoxin-b,SLCO1B3,-1.4
LM-1685,PTGS2,-0.75
sarcosine,SLC6A9,-1.16
DMAB-anabaseine,CHRNA7,-0.98
JZL-184,MGLL,-0.69
BAY-61-3606,SYK,-1.51
enzalutamide,AR|CYP2C19|CYP2C8|CYP3A4,-0.91
tagatose,PYGL,-1.12
GSK-1292263,GPR119|GRPR,-0.79
pirenzepine,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,-0.98
oxybutynin,CHRM3|CHRM2|CHRM1|CHRM4,-1.18
MK-8245,SCD,-1.03
TAK-733,MAP2K1,-0.53
bepotastine,HRH1,-0.99
nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA,-0.93
mitoxantrone,TOP2A|PIM1,-1.32
Mps1-IN-1,TTK|ALK,-0.85
linifanib,CSF1R|KDR|PDGFRB|FLT1|FLT3|FLT4|PDGFRA|CSF1|KIT|RET|TEK,-1.03
maxacalcitol,VDR,-0.74
pitavastatin,HMGCR|APOA1|CYP2C8,-1.27
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-1.04
nevirapine,CYP2B6|CYP3A4|CYP2C19|CYP1A2|CYP2A6|CYP2C9|CYP2D6|CYP3A5,-0.71
torcitabine,DCK|TK2,-1.23
capecitabine,TYMS|DPYD,-1.04
tranilast,IDO1|IFNG|IL10|IL2|IL4|SLC22A12|TGFB1|TNF|TRPV2|HPGDS|HRH1,-0.84
BRD-A49906757,CHRM2|CHRM1|CHRM3|CHRM4|CHRM5|SI,-1.06
QS-11,ARFGAP1,-1.27
SIB-1757,GRM5,-1.22
GSK-1070916,AURKB|AURKC|AURKA|CYP2D6|CYP3A4,-0.85
RS-23597-190,HTR4,-0.83
NNC-55-0396,CATSPER1|CATSPER2|CATSPER3|CATSPER4,-0.99
pimavanserin,HTR2A|DRD2,-0.82
somatostatin,SSTR1|SSTR2|SSTR3|SSTR4|SSTR5|GH1|GHR|OPRD1|OPRM1,-1.3
azacitidine,DNMT1|DNMT3A,-1.08
diclofenamide,CA1|CA2|CA4|CA12|CA7,-1.15
BRD-K73261812,CTNNB1,-1.11
cilostazol,PDE3A|CYP2C19|CYP3A5|PDE3B,-0.56
carglumic-acid,CPS1,-0.84
amcinonide,NR3C1|ANXA1,-0.87
AZD-3514,AR,-1.0
nocodazole,HPGDS,-0.75
EPZ-020411,PRMT6,-1.18
istaroxime,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2,-0.87
nevirapine,CYP2B6|CYP3A4|CYP2C19|CYP1A2|CYP2A6|CYP2C9|CYP2D6|CYP3A5,-0.96
BRD-K89997465,DRD2|DRD3|DRD4|HTR2A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD5|HRH1|HTR1A|HTR2C|HTR6|HTR7|KIF11|ADRA1A|ADRA1B|ADRA1D|CALM1|CHRM1|CHRM3|HRH4|HTR2B|KCNH2|ORM1|ORM2|SMPD1|TRPC5,-0.94
CGK-733,ATM|ATR,-0.96
maribavir,PYGM,-0.73
mibefradil,CACNA1H|CACNA1G|CACNA1C|CACNA1I|SCN2A|SCN4A|SCN5A|SCN9A|ANO1|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4,-1.1
telcagepant,CALCRL|RAMP1|CALCA,-0.67
cabazitaxel,CYP2C8|CYP3A5|SLCO1B3|TUBA4A|TUBB|TUBB1,-1.26
D-64131,TUBB,-0.91
rivaroxaban,F10|CYP2J2|CYP3A5,-0.77
VX-661,CFTR,-1.32
AGI-6780,IDH2,-0.78
prednisone,NR3C1|HSD11B1,-1.23
MK-1775,WEE1,-0.91
oxybutynin,CHRM3|CHRM2|CHRM1|CHRM4,-1.2
cyclopiazonic-acid,ATP2A1,-1.08
oxybenzone,LIPE,-0.7
fluspirilene,DRD2|HTR2A|CACNG1|HRH1|HTR1A|HTR1D|HTR1E,-1.17
nefazodone,HTR2A|SLC6A4|HTR2C|SLC6A2|CYP3A5|CYP3A7|ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|SLC6A3,-0.86
arvanil,TRPV1|CNR1,-0.7
ketorolac,PTGS1|PTGS2,-0.91
OTX-015,BRD2|BRD3|BRD4|SELE|VCAM1,-1.11
remacemide,GRIN1,-1.15
buparlisib,PIK3CA|PIK3CG,-1.1
etazolate,GABRB3|PDE4A,-0.97
beclomethasone-dipropionate,NR3C1|CYP3A5|ADGRG3,-0.84
bisbenzimide,TOP1,-0.85
T-0156,PDE5A,-0.59
rhodomyrtoxin-b,SLCO1B3,-0.75
SB-203580,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF,-0.75
cytarabine,POLA1|POLB|POLD1|POLE,-0.87
immethridine,HRH3,-1.02
disopyramide,SCN5A|CHRM1|CHRM2|CHRM3|KCND2|KCND3|KCNH2,-1.22
valdecoxib,PTGS2|CYP2C19|CA12,-0.87
rifabutin,CYP3A4|HSP90AA1|HSP90B1,-0.98
indacaterol,ADRB2|ADRB1,-1.19
desmopressin-acetate,AVPR2|AVPR1A|AVPR1B|OXTR,-0.65
teniposide,TOP2A|CYP3A5|TOP2B,-1.45
CS-1657,PARP1,-0.81
pyroxamide,HDAC1,-0.93
KB-R7943,SLC8A1|TRPC3|TRPC5|TRPC6,-1.03
ABT-737,BCL2|BCL2L1|BCL2L2,-0.97
BRD-A36707673,NR1H3|NR1H2,-1.06
daidzein,ESRRA|ESRRB|ESRRG|TRPC5,-0.94
telotristat,TPH1,-0.87
spironolactone,NR3C2|KCNA5|KCND3|SCNN1A|AR|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CYP11B2|NR3C1|PGR|SHBG,-0.69
levallorphan,OPRM1|CHRNA2,-1.14
hydroflumethiazide,SLC12A1|ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A3,-0.63
estriol,ESR1|ESR2,-1.15
aprepitant,TACR1|CYP2C19,-0.86
T-0070907,PPARG,-1.12
ZK-811752,CCR1,-0.93
RITA,MDM2|TXNRD1|TXNRD2,-1.38
tetracycline,PRNP,-0.89
nutlin-3,MDM2|TP53,-0.86
azelastine,HRH1|CYP2C19,-0.77
etofylline-clofibrate,LPL|PPARA,-0.93
paracetamol,PTGS1|PTGS2|CYP2E1|FAAH|TRPV1,-0.91
procaterol,ADRB2,-0.89
tanespimycin,HSP90AA1|CHEK1,-0.57
luteolin,AKR1B1|GAA|MAOA|XDH|TOP1,-0.9
tretinoin,RARG|RORB|RARA|RARB|ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARRES1|RORC|RXRB|RXRG,-1.04
GSK-256066,PDE4A|PDE4B|PDE4C|PDE4D,-1.38
bosutinib,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK,-1.17
ivachtin,CASP3,-0.73
piribedil,DRD2|DRD3|ADRA2A|ADRA1A|ADRA2C|DRD4|HTR1A|HTR2B,-1.19
lonidamine,GCK,-1.06
avanafil,PDE5A,-0.89
RG-7388,MDM2|TP53,-0.97
quipazine,HTR2A,-0.82
profenamine,CHRM1|BCHE|CHRM2|GRIN3A,-1.06
CGP-53353,EGFR|PRKCB,-1.03
O6-benzylguanine,MGMT,-1.21
pelitinib,EGFR|ERBB2,-1.06
linsitinib,IGF1R|INSR|INSRR,-0.98
GSK-461364,PLK1,-1.02
piperidolate,CHRM1,-1.01
RITA,MDM2|TXNRD1|TXNRD2,-1.2
bemesetron,HTR3A|HTR3B,-1.32
mosapride,HTR4|HTR3A,-0.97
epirubicin,TOP2A|CHD1,-0.91
budipine,GRIN1,-1.29
anandamide,CNR1|CNR2|TRPV1|KCND3|CACNA1G|CACNA1H|CACNA1I|GLRA1|GPR18|GPR55|KCNA2|KCNK3|KCNK9|TRPM8,-0.79
vardenafil,PDE5A|CYP2C19|CYP2C8|CYP3A5|PDE6G|PDE6H,-0.86
paclitaxel,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1,-1.14
daunorubicin,TOP2A|TOP2B,-1.3
RAF-265,BRAF|KDR|KIT|PDGFRB|RAF1,-0.95
batimastat,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8,-1.11
CGP-12177,ADRB3|ADRB1|ADRB2,-1.13
donitriptan,HTR1B|HTR1D|HTR1A|HTR1E|HTR1F|HTR2A|HTR5A|HTR6,-0.79
veliparib,PARP1|PARP2,-0.75
GDC-0834,BTK,-1.05
FK-888,TACR1|TACR2,-0.95
flecainide,SCN5A|KCNA5|KCNA7|SCN4A,-1.61
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-0.94
DR-2313,PARP1|PARP3,-0.82
ABT-751,TUBB,-0.77
gossypol,BCL2|BCL2L1|MCL1|BCL2L2|CTGF|EGF,-1.08
protriptyline,SLC6A2|SLC6A4,-1.04
TPCA-1,IKBKB,-0.9
troglitazone,PPARG|AKR1B1|CCL2|CYP3A4|INS|ACSL4|ESRRA|ESRRG|SERPINE1|SLC29A1|TRPM3,-0.92
chaetocin,SUV39H1,-1.41
cilomilast,PDE4A|PDE4B|PDE4D|IL12A|IL12B|IL1B|PDE4C|TNF,-0.89
deforolimus,MTOR,-1.42
CHIR-99021,CDK1|GSK3A|GSK3B|MAPK1,-0.91
quetiapine,DRD2|HTR1A|HTR2A|DRD1|HRH1|HTR1D|HTR1E|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD3|DRD4|DRD5|HTR1B|HTR1F|HTR2C|HTR3A|HTR6|HTR7|SLC6A2,-1.0
ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9,-1.08
amperozide,HTR2A|DRD2|FAAH,-1.05
maribavir,PYGM,-0.93
NU-1025,PARP1,-1.05
LY-2183240,FAAH,-1.21
mofezolac,PTGS1,-0.94
RS-67506,HTR4,-0.64
SKF-96365,CYP3A4|TRPC1|PKD2|TRPC3|TRPC4|TRPC5|TRPV2,-0.97
bicalutamide,AR|CYP2C19,-0.94
ZK-164015,ESR1|ESR2,-1.4
quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB,-1.43
indoprofen,PTGS1|PTGS2|CXCR1|CXCR2,-0.82
DL-PDMP,UGCG|ASAH1,-0.75
stemregenin-1,AHR,-0.96
zardaverine,PDE4D|PDE3A|PDE4A|PDE4B|PDE4C,-0.88
irinotecan,TOP1|CYP3A5|TOP1MT,-1.22
betulinic-acid,GPBAR1|CASP3|CASP8|TOP1,-0.81
biotin,ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6,-1.5
dantrolene,RYR1|RYR3,-0.84
NVP-TAE684,ALK|INSR,-0.68
valdecoxib,PTGS2|CYP2C19|CA12,-0.99
cilomilast,PDE4A|PDE4B|PDE4D|IL12A|IL12B|IL1B|PDE4C|TNF,-0.77
minaprine,SLC6A4|HTR2B|ACHE|CHRM1|DRD1|DRD2|HTR2A|HTR2C|MAOA,-0.87
LY-2183240,FAAH,-0.84
SB-334867,HCRTR1|HCRTR2,-1.35
MLN-4924,NAE1|UBA3,-0.99
fluoxetine,SLC6A4|CYP2C19|ANO1|HTR2B,-0.77
ML-179,NR5A2,-1.1
reichstein,AR,-0.85
nateglinide,ABCC8|KCNJ11|CYP3A4|INS|KCNJ10|PPARG,-0.66
TGX-221,PIK3CB|PIK3CD,-0.84
etomoxir,CPT1A|CPT1B,-0.55
naringenin,CYP19A1|ESR2|CYP1B1|GLO1|HSD17B1,-0.99
fluticasone-propionate,NR3C1|PGR|CYP3A5|CYP3A7|NR3C2|PLA2G4A,-0.67
Y-27632,ROCK1|ROCK2|LRRK2|PKIA|PKN2|PRKACA|PRKCE,-0.76
BRD-K22969690,CYP2C19|CD55,-0.74
ZK-93426,GABRA1|GABRA2|GABRA3|GABRA5,-0.85
cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,-0.62
etodolac,PTGS2|TRPV1|PTGS1|RXRA,-0.72
PLX-4720,BRAF|KDR,-1.17
tacrolimus,FKBP1A|CYP3A5|CYP3A7,-0.97
zaleplon,GABRA1|AOX1|GABRB1|GABRG2|TSPO,-0.92
salermide,SIRT1|SIRT2,-1.58
BRD-K14965640,PTGS2|PTGS1|ASIC1|BCL2|CFTR|FABP2|PLAT|PPARG|SLC5A8|THBD,-1.09
niclosamide,STAT3,-1.64
ER-27319,SYK,-1.06
inhibitor-BEC,ARG2|ARG1,-0.98
SID-26681509,CTSL,-1.07
anastrozole,CYP19A1,-1.05
doxapram,KCNK3|KCNK9,-1.04
disopyramide,SCN5A|CHRM1|CHRM2|CHRM3|KCND2|KCND3|KCNH2,-1.02
BRL-37344,ADRB3|ADRB1|ADRB2,-0.95
betahistine,HRH3|HRH1,-0.56
otenzepad,CHRM2|CHRM1|CHRM3|CHRM4|CHRM5,-1.01
ALX-5407,SLC6A9,-0.89
niclosamide,STAT3,-1.14
benserazide,DDC,-1.02
histamine,HRH2|HRH1|HRH3|HRH4|NOX3,-0.9
BRD-K08115555,TNF,-1.28
ryuvidine,CDK4|CDK2,-1.2
tioconazole,CYP51A1,-0.74
PCI-34051,HDAC8|IL1B|HDAC1|HDAC10|HDAC6,-1.15
meclizine,NR1I3|HRH1,-0.85
econazole,CYP51A1|NPY1R|NPY2R|TRPM2|TRPV5,-0.89
atracurium,CHRNA2,-0.98
phensuximide,CACNA1G|CACNA1H|CACNA1I,-0.91
BRD-A63236097,NFKB1,-0.7
saracatinib,SRC|ABL1|LCK|YES1,-0.87
MDL-72832,HTR1A,-1.03
brivanib,FGFR1|KDR|FLT1|FGFR2|FGFR3|FLT4|CYP3A4|KCNH2,-1.1
dactinomycin,POLR2A,-0.9
CT-7758,ITGA4,-0.68
GW-3965,NR1H2|NR1H3|ABCA1,-1.12
doramapimod,MAPK14|MAPK11|MAPK12|DDR2|MAPK13,-0.75
levosulpiride,DRD2|DRD3|CA1|CA12|CA7,-1.16
fluticasone-propionate,NR3C1|PGR|CYP3A5|CYP3A7|NR3C2|PLA2G4A,-1.27
MK-2206,AKT1|AKT2|AKT3,-0.97
ML-7,MYLK,-0.76
fasudil,ROCK1|ROCK2|PKIA|PRKACA,-0.69
etizolam,GABRA1|GABRA2|GABRA3|GABRA5|PTAFR,-1.08
solifenacin-succinate,CHRM3|CHRM1|CHRM2,-0.79
UB-165,CHRNA3|CHRNA4|CHRNB2,-0.76
C-646,EP300,-1.04
ZM-39923,JAK1|JAK3,-1.26
hexamethylenebisacetamide,AKT1,-0.99
SB-225002,CXCR2,-1.09
BRD-K18059238,TBXAS1|PTGS1|PTGS2,-1.03
K-858,KIF11,-1.12
PD-153035,EGFR|KDR,-0.76
etofenamate,PTGS1|PTGS2,-1.07
lestaurtinib,FLT3|NTRK1|JAK2|NTRK2|NTRK3,-0.82
JX-401,MAPK14,-1.07
ebelactone-b,PNLIP,-1.0
mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2,-1.07
cycloheximide,GSK3B|RPL3,-1.2
IBC-293,HCAR3,-1.0
epirubicin,TOP2A|CHD1,-1.26
fluticasone,NR3C1|PGR,-0.77
GTP-14564,FLT3|CSF1R|KIT|PDGFRB,-1.0
UNC-0321,EHMT2,-0.9
HTMT,HRH4,-1.23
benfluorex,HMGCR,-0.9
levothyroxine,THRA|THRB,-1.21
PF-3845,FAAH,-1.19
diclofenac,PTGS1|PTGS2|CYP2C8|AKR1C3|ALOX5|ASIC1|ASIC3|KCNQ2|KCNQ3|PLA2G2A|PPARG|SCN4A,-0.77
dexniguldipine,CALM1|PRKCA|ADORA3,-1.23
arglabin,FNTA|NFKB1,-0.79
dehydroepiandrosterone,AR|CYP3A5|ESR1|ESR2|G6PD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HSD17B1|NR1I2|NR1I3|PPARA|SIGMAR1|SULT2A1|SULT2B1,-1.03
droperidol,DRD2|ADRA1A|DRD3|DRD4|HTR2A,-1.03
bisoprolol,ADRB1|ADRB2,-1.38
CV-1808,ADORA2A|ADORA2B,-0.93
AZD-1981,PTGDR2,-0.65
azacitidine,DNMT1|DNMT3A,-0.91
batimastat,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8,-1.08
alisertib,AURKA,-1.1
tariquidar,ABCB1,-0.96
acenocoumarol,VKORC1,-1.39
BRD-A63236097,NFKB1,-1.12
aminoguanidine,NOS2,-0.86
iniparib,PARP1,-1.07
chlortalidone,CA7|CA1|CA12|CA14|CA4|SLC12A1|SLC12A3,-0.95
dihydrexidine,DRD1|DRD2|DRD3|DRD4|DRD5,-0.89
importazole,KPNB1,-1.21
CX-4945,CSNK2A1|CSNK2A2|CSNK2B|DAPK3|HIPK3,-0.81
aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6,-1.29
mestranol,ESR1,-1.06
midodrine,ADRA1A|ADRA1B|ADRA1D,-0.83
ibrutinib,BTK|BLK|BMX,-0.88
oxybuprocaine,SCN10A,-1.29
PSB-11,ADORA3|ADORA1|ADORA2A,-1.09
necrostatin-1,IDO1|KRR1|RIPK1,-0.91
BRD-A49447682,NR3C1|PLA2G1B,-0.83
granisetron,HTR3A|CYP3A5,-1.17
GSK-1838705A,IGF1R|ALK|INSR|RPS6KA1,-0.83
GSK-429286A,ROCK1,-1.39
MST-312,TERT,-1.38
PD-184352,MAP2K1|MAP2K2|MAP3K1|MAP3K2,-1.16
JNK-9L,MAPK8,-1.77
BRD-K09991945,GSK3B,-0.62
LY-83583,GUCY1A2,-1.02
CAY-10594,PLD2,-0.83
azasetron,HTR3A|HTR3B,-1.1
