name,target,norm_cs
BMS-754807,IGF1R|AKT1,-1.44
basimglurant,GRM5,-0.98
ezetimibe,NPC1L1|ANPEP|SOAT1,-1.46
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.38
hyperforin,NR1I2|ALOX5|PTGS1,-1.15
chlorotrianisene,ESR1|ESR2,-1.08
BD-1047,SIGMAR1,-1.04
dydrogesterone,PGR,-0.81
BRD-K04923131,GSK3B|ALOX5|GSK3A,-1.18
stiripentol,ABAT|SCN1A|SCN3A|GABRA3,-0.83
etofenamate,PTGS1|PTGS2,-0.81
PLX-4720,BRAF|KDR,-0.99
tetrahydrouridine,CDA,-1.12
benzamil,PKD2L1|SCNN1A|SCNN1B|SCNN1G|ASIC1|SCNN1D|SLC8A1,-0.96
bucladesine,PRKACA,-1.17
acipimox,HCAR2,-0.76
medetomidine,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-0.92
dolasetron,HTR3A,-0.71
meclofenamic-acid,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3,-0.86
candesartan-cilextil,AGTR1|AGTR2,-1.05
daunorubicin,TOP2A|TOP2B,-0.83
remoxipride,DRD2|DRD3|DRD4|HTR2A|SIGMAR1,-1.18
SCH-442416,ADORA1|ADORA2A,-1.14
Ro-04-6790,HTR6,-1.32
SQ-29548,TBXA2R,-0.85
betamethasone,NR3C1,-1.12
PF-04457845,FAAH,-1.21
nelarabine,ADA|POLA1,-0.64
quinapril,ACE,-0.8
HO-013,PPARG,-0.94
BMS-927711,CALCA|CALCRL,-0.93
ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG,-0.71
mepivacaine,SCN9A|SCN10A,-1.09
CS-110266,SLC6A3,-0.79
RG-7388,MDM2|TP53,-1.4
VP-20629,APP|PLA2G2E|SLC36A1,-0.79
quercetin,PIK3CG|AKR1B1|CYP2C8|EGFR|GAA|MAOA|PTPN1|SCN5A|SIRT1|XDH|ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIM1|STK17B|UGT3A1,-0.77
CDC,ALOX12,-0.99
tadalafil,PDE5A|PDE11A,-1.06
BRD-K16762525,CYP3A4|CYP2C19|CYP3A5|CYP3A7,-1.12
CAY-10585,HIF1A,-0.97
furosemide,SLC12A1|SLC12A2|CA2|GPR35,-0.81
vinpocetine,PDE1A|SCN10A|PDE1C,-0.93
KU-C103871,SMAD3,-0.91
cortisone,AR,-0.89
enalaprilat,ACE,-1.03
bis-tyrphostin,EGFR,-0.86
sildenafil,PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3,-0.77
GR-127935,HTR1B|HTR1D|HTR1A|HTR2A|HTR2C|HTR1E|HTR1F|HTR2B|HTR6,-0.78
AMD-11070,CXCR4,-1.16
OBAA,PLA2G1B,-0.77
tanespimycin,HSP90AA1|CHEK1,-1.05
suvorexant,HCRTR1|HCRTR2,-0.81
ganaxolone,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6,-1.02
doxepin,HRH1|HRH2|SLC6A2|SLC6A4|CYP2C19|SLC6A3|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|KCNH2,-0.95
HTMT,HRH4,-0.82
cytisine,CHRNA4|CHRNB2|CHRNA2|CHRNA3|CHRNA7|CHRNA6|CHRNB4,-1.25
KIN001-244,PDPK1,-0.83
molsidomine,GUCY1A3,-1.09
CITCO,NR1I3,-1.0
cinnarizine,HRH1,-0.93
testosterone,AR|CYP2C19|CYP2C8|CYP3A5|CYP19A1,-1.28
SC-560,PTGS1,-0.71
diosmin,AHR,-1.31
phentermine,SLC6A2|MAOA|MAOB|SLC6A3|SLC6A4,-0.73
bexarotene,RXRA|RXRB|RXRG|ABCA1|CYP2C8|CYP3A4,-0.93
quetiapine,DRD2|HTR1A|HTR2A|DRD1|HRH1|HTR1D|HTR1E|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD3|DRD4|DRD5|HTR1B|HTR1F|HTR2C|HTR3A|HTR6|HTR7|SLC6A2,-0.71
GANT-58,DHH|IHH|GLI1,-0.87
rivaroxaban,F10|CYP2J2|CYP3A5,-1.1
imipramine,SLC6A2|SLC6A4|CHRM2|CYP2C19|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCND2|KCND3|KCNH1|KCNH2|SLC6A3,-0.78
ritanserin,HTR2A|HTR2C|HTR2B|ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR5A|HTR6|HTR7,-0.81
tiaprofenic-acid,PTGS2|PTGS1,-0.88
nefazodone,HTR2A|SLC6A4|HTR2C|SLC6A2|CYP3A5|CYP3A7|ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|SLC6A3,-1.26
avanafil,PDE5A,-1.05
azacitidine,DNMT1|DNMT3A,-1.2
carvedilol,ADRB1|ADRB2|ADRA1A|ADRA1B|ADRA1D|ADRB3|CYP2C19|CYP2E1|RYR2|ADRA2A|ADRA2B|ADRA2C|GJA1|HIF1A|KCNH2|NDUFC2|NPPB|SELE|VCAM1|VEGFA,-0.81
oxymetazoline,ADRA1A|ADRA2A|ADRA1B|ADRA1D|ADRA2B|ADRA2C|CYP2C19|HTR1B|HTR1D|HTR2C,-0.83
mepireserpate,SLC18A2|SLC18A1,-1.11
AZD-4547,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR,-1.3
aminopentamide,CHRM1,-0.85
tubocurarine,CHRNA2|HTR3A|ACHE|HTR3B|KCNN1|KCNN2|KCNN3|ZACN,-0.9
RG-108,DNMT1|DNMT3B,-1.01
simvastatin,HMGCR|CYP2C8|CYP3A4|CYP3A5|ITGB2,-0.85
hydroxychloroquine,TLR7|TLR9,-0.98
clobetasol,NR3C1|PLA2G1B,-1.24
ponatinib,ABL1|BCR|FLT3|RET|FGFR1|FGFR2|FGFR3|FGFR4|KIT|TEK|CYP2C8|CYP3A5|FGF2|FLT1|KDR|LCK|LYN|PDGFRA|SRC,-0.68
enzastaurin,PRKCB|AKT1|GSK3B|PRKCA|PRKCD|PRKCG,-1.43
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-1.01
quetiapine,DRD2|HTR1A|HTR2A|DRD1|HRH1|HTR1D|HTR1E|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD3|DRD4|DRD5|HTR1B|HTR1F|HTR2C|HTR3A|HTR6|HTR7|SLC6A2,-0.9
talinolol,ADRB1,-0.89
LCQ-908,DGAT1,-1.01
AQ-RA741,CHRM2,-0.92
PQ-401,IGF1R,-0.81
simvastatin,HMGCR|CYP2C8|CYP3A4|CYP3A5|ITGB2,-0.8
pentolinium,CHRNA10|CHRNA3|CHRNA4|CHRNB4,-1.02
mafenide,CA6|CA12|CA14|CA2|CA4|CA9,-0.93
GP-1a,CNR2,-1.0
SKI-II,SPHK1|VCP,-1.2
pepstatin,CTSB|CTSD|CTSL|REN,-1.13
flufenamic-acid,AKR1C3|AR|PTGS1|PTGS2|ANO1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3|PKD2L1|TRPC5|TRPM2|TRPM5,-1.03
pefloxacin,TOP2A,-0.92
mitoxantrone,TOP2A|PIM1,-1.1
tetrindole,MAOA,-1.29
hyoscyamine,CHRM1|CHRM2|CHRM3|CHRM4,-1.11
BMY-14802,HTR1A|SIGMAR1,-0.96
ginkgolide-b,PTAFR|GLRA1|GLRB|GLRA2|GLRA3|HTR3A|HTR3B,-1.16
GDC-0834,BTK,-1.05
norfloxacin,TOP2A,-1.04
AV-608,TACR1,-0.84
risperidone,DRD2|HTR2A|DRD3|HTR2C|ADRA1A|ADRA1B|DRD4|HRH1|HTR1A|HTR1D|CYP3A5|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|HTR1B|HTR1E|HTR1F|HTR6|HTR7,-0.98
AMG-517,TRPV1,-0.83
irbesartan,AGTR1|JUN|SLC10A1,-1.08
nialamide,COMT|MAOA|MAOB,-1.28
talnetant,TACR3|TACR2,-0.68
saclofen,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-0.61
nimodipine,CACNA1C|NR3C2|CACNA1D|CACNA1F|CACNA1S|AHR|CACNB1|CACNB2|CACNB3|CACNB4|CFTR,-0.57
tubocurarine,CHRNA2|HTR3A|ACHE|HTR3B|KCNN1|KCNN2|KCNN3|ZACN,-1.38
EMF-BCA1-57,CASP3,-0.9
latanoprost,PTGFR,-0.88
oleylethanolamide,GPR119,-1.08
talinolol,ADRB1,-1.27
ilomastat,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9,-1.01
masoprocol,ALOX5|IGF1R,-1.32
mitoxantrone,TOP2A|PIM1,-0.93
RS-102895,CCR2,-1.15
fananserin,HTR2A|DRD4,-1.19
danazol,GNRHR|ESR1|CYP2C8|TNF|AR|CCL2|GNRHR2|PGR,-1.21
levcromakalim,KCNJ8|ABCC9|KCNJ5,-1.1
ritodrine,ADRB2,-1.07
bongkrek-acid,SLC25A4,-1.01
canertinib,EGFR|ERBB2|ERBB4|AKT1,-0.87
losartan,AGTR1,-1.02
dacarbazine,PGD|POLA2,-0.75
acarbose,GAA|MGAM|AMY2A|SI,-0.62
olomoucine,CDK1|CDK2|CDK5|MAPK1,-0.99
bisindolylmaleimide-ix,SIRT1|LRRK2|SIRT2|AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1,-0.93
BRD-A13133631,NR3C1,-0.94
rebastinib,ABL1|BCR|FLT3|FGR|HCK|KDR|LYN|TEK|SRC,-1.05
afatinib,EGFR|ERBB2|ERBB4,-1.04
DPO-1,KCNA5,-0.92
tofacitinib,JAK3|JAK1|JAK2|CYP2C19|TYK2,-0.8
brucine,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,-0.97
BML-190,CNR2,-0.73
levcromakalim,KCNJ8|ABCC9|KCNJ5,-0.74
BMS-754807,IGF1R|AKT1,-0.91
IBC-293,HCAR3,-0.75
efavirenz,CYP2B6|CYP2C19|CYP3A4|CYP2C8|CYP3A5|CYP1A2|CYP2C9|CYP2D6,-0.89
pyrazinamide,FASN,-0.72
baclofen,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-0.97
clonidine,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D,-0.89
EI-247,INSR,-0.76
lonidamine,GCK,-0.88
minaprine,SLC6A4|HTR2B|ACHE|CHRM1|DRD1|DRD2|HTR2A|HTR2C|MAOA,-0.77
MK-2206,AKT1|AKT2|AKT3,-0.8
amsacrine,TOP2A|KCNH2,-1.22
chloroxine,OPRK1,-0.95
AR-C133057XX,NOS2,-0.77
fasudil,ROCK1|ROCK2|PKIA|PRKACA,-1.35
mitoxantrone,TOP2A|PIM1,-1.42
inosine,PARP1|PNP,-0.97
brinzolamide,CA2|CA7|CA1|CYP2B6|CYP2C8|CA12|CA14|CA4|CA5A,-1.01
terbinafine,CYP2C19|CYP2C8|SQLE,-0.98
VX-661,CFTR,-1.32
diphenhydramine,HRH1,-1.04
carteolol,ADRB1|ADRB2,-0.69
folic-acid,FOLR2|FOLR3|SLC19A1|SLC46A1,-1.05
BRD-K65592642,PSEN1,-1.14
BRL-52537,OPRK1,-1.26
domperidone,DRD2|DRD3|ABCG2|CYP3A5,-0.81
dexamethasone,NR3C1|CYP3A4|CYP3A5|ANXA1|NOS2|NR0B1|NR3C2,-0.86
vecuronium,CHRNA2,-0.81
anisodamine,TNF|ADRA1A,-1.21
AZD-1981,PTGDR2,-1.21
PF-04691502,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,-1.46
FGIN-1-43,TSPO,-0.89
primaquine,KRT7|NQO2,-1.15
JNJ-7706621,CDK1|CDK2|AURKA|AURKB,-1.07
CI-976,SOAT1|ACAT1|CES1,-0.85
estradiol-cypionate,ESR1,-1.14
fluticasone-propionate,NR3C1|PGR|CYP3A5|CYP3A7|NR3C2|PLA2G4A,-1.22
iproniazid,MAOA|MAOB,-1.16
dexniguldipine,CALM1|PRKCA|ADORA3,-0.85
AMG-517,TRPV1,-1.0
idelalisib,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB,-0.84
AMG-517,TRPV1,-1.39
flunisolide,NR3C1,-1.15
CGP-12177,ADRB3|ADRB1|ADRB2,-0.73
adenosine,ADORA1|ADORA2A|ADORA2B|ADORA3|PI4K2A|PI4K2B|TRPM4,-1.02
tetrahydrouridine,CDA,-0.74
BRD-K22848513,NFE2L2|PPARG|BCL2|CHUK|GSR|HMOX1|HMOX2|STAT3,-0.98
proadifen,NOS1,-0.9
bisbenzimide,TOP1,-0.94
ketoprofen,PTGS2|PTGS1|CXCR1|SLC5A8,-0.75
protriptyline,SLC6A2|SLC6A4,-1.19
prednisolone-hemisuccinate,NR3C1,-0.98
Y-26763,KCNJ8|ABCC9,-1.22
KI-16425,LPAR1|LPAR3,-0.82
BADGE,PPARG,-1.1
LE-135,RARB,-0.78
clebopride,DRD2|ACHE,-1.2
PCI-29732,BTK,-1.01
fexofenadine,HRH1,-0.72
inositol,CDIPT|GBA,-1.33
KIN001-242,RPS6KA3,-0.65
sonidegib,SMO,-1.18
alvocidib,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP,-1.04
BRD-K73261812,CTNNB1,-1.1
beclomethasone-dipropionate,NR3C1|CYP3A5|ADGRG3,-1.26
AG-370,PDGFRB,-1.18
erteberel,ESR2|ESR1,-1.1
pilocarpine,CHRM3|CHRM1|CHRM2|CHRM4|CHRM5,-1.39
PF-750,FAAH,-1.04
RS-56812,HTR3A,-1.18
SC-12267,DHODH|IL17A|IFNG,-1.5
SB-525334,TGFBR1,-0.91
pifithrin-alpha,TP53,-0.99
ABT-737,BCL2|BCL2L1|BCL2L2,-0.74
ICI-162846,HRH2,-0.95
VER-155008,HSPA1A,-0.65
VU-0400193-3,GRM4,-0.97
AM-630,CNR2|CNR1,-0.96
voriconazole,CYP2C19|CYP51A1|CYP2C9|CYP3A4|CYP3A5|PTGS1,-0.78
dynasore,DNM1|DNM1L|DNM2,-1.16
ICI-199441,OPRK1|CYP2D6|OPRD1|OPRM1|UTS2R,-1.12
NAS-181,HTR1B,-0.82
nalbuphine,OPRK1|OPRM1|OPRD1,-1.24
mifobate,PPARG|REN,-1.46
VAMA-37,PRKDC,-0.89
resorcinol,CA12|CA14|CA2|PTGS1,-1.13
NU-7026,PRKDC,-0.94
rupatadine,HRH1|PTAFR,-1.02
TNP-470,METAP2,-0.94
BRD-K18059238,TBXAS1|PTGS1|PTGS2,-0.87
tranilast,IDO1|IFNG|IL10|IL2|IL4|SLC22A12|TGFB1|TNF|TRPV2|HPGDS|HRH1,-1.01
TYRPHOSTIN-46,EGFR,-0.83
WP-1130,JAK2|USP9X|STAT3|SYK|UCHL5|USP14,-1.36
ORE-1001,ACE2,-0.89
telenzepine,CHRM1,-1.05
ICI-199441,OPRK1|CYP2D6|OPRD1|OPRM1|UTS2R,-0.81
m-chlorophenylbiguanide,HTR3A|HTR3B,-0.69
ziprasidone,DRD2|HTR2A|HTR1A|HTR1D|HRH1|HTR1B|HTR1E|HTR2C|HTR7|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD3|DRD4|DRD5|HTR3A|HTR6|SLC6A4,-1.06
E-2012,APP|APH1B,-1.13
asenapine,DRD2|HTR2A|DRD1|HRH1|HTR1A|HTR1B|ADRA1A|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD3|DRD4|HRH2|HTR1D|HTR1E|HTR2B|HTR2C|HTR5A|HTR6|HTR7,-1.51
SB-221284,HTR2B|HTR2C|HTR2A,-0.83
J-104129,CHRM3,-1.14
hypoxanthine,PNP,-0.85
XE-991,KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5,-0.71
GTP-14564,FLT3|CSF1R|KIT|PDGFRB,-1.44
triclabendazole,DNMT1,-1.08
PF-543,SPHK1,-0.9
olanzapine,DRD2|HTR2A|HTR2C|DRD3|DRD4|DRD1|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR6|HTR7|CYP2C8|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|HRH2|HRH4|HTR1F|HTR2B|HTR3A|HTR5A,-0.83
finasteride,SRD5A2|SRD5A1|AR|AKR1D1,-0.92
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.14
A-66,PIK3CA,-0.94
paracetamol,PTGS1|PTGS2|CYP2E1|FAAH|TRPV1,-1.0
apremilast,PDE4A|PDE4B|PDE4C|PDE4D|TNF|TNFRSF1A,-1.09
dactinomycin,POLR2A,-0.64
SDZ-NKT-343,TACR1,-1.13
ICI-89406,ADRB1|ADRB2,-0.92
nafamostat,ASIC1|ASIC2|ASIC3|C1R|PRSS1|TPSAB1|TRPM7,-0.95
capecitabine,TYMS|DPYD,-1.0
thioproperazine,ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A,-1.24
etodolac,PTGS2|TRPV1|PTGS1|RXRA,-1.18
vemurafenib,BRAF|CYP2C19|CYP3A4|CYP3A5|RAF1,-1.01
urapidil,HTR1A,-1.17
ethosuximide,CACNA1G|CACNA1H|CACNA1I,-0.7
AZD-2014,MTOR,-1.02
exemestane,CYP19A1,-1.04
BRD-K73261812,CTNNB1,-0.75
fananserin,HTR2A|DRD4,-1.14
Ro-28-1675,GCK,-0.81
sunitinib,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET,-0.7
A-443654,AKT1|AKT2,-1.32
thioctic-acid,ALDH2|ACHE|LIAS|LIPT1|PTGS2|SLC5A6,-0.77
piribedil,DRD2|DRD3|ADRA2A|ADRA1A|ADRA2C|DRD4|HTR1A|HTR2B,-0.76
calcipotriol,VDR,-1.03
A-443654,AKT1|AKT2,-0.76
AV-608,TACR1,-1.25
mCPP,HTR2B|HTR2C|HTR1D|HTR2A|HTR1A|HTR1E|HTR6,-0.7
clofibric-acid,PPARA,-0.82
taranabant,CNR1,-1.1
AZD-8055,MTOR,-0.88
proscillaridin,ATP1A1,-1.31
tenidap,ALOX5|KCNJ4|PTGS1,-1.01
myricetin,PIK3CG|AR|CYP3A4,-0.77
SCH-28080,ATP4A,-0.85
rolipram,PDE4A|PDE4B|PDE4D|PDE4C,-0.78
levosimendan,TNNC1|KCNJ11|KCNJ8|PDE3A,-0.82
LXR-623,ABCA1|AR|NR1H2|NR1H3|NR1I2|NR3C1,-0.95
miconazole,CYP19A1|KCNH2|KCNH6|KCNH7|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|NOS2|NOS3|TRPM2|TRPV5,-1.22
ergocornine,DRD2,-1.0
salvinorin-a,OPRK1|OPRD1|OPRM1,-0.79
clobetasol,NR3C1|PLA2G1B,-0.92
rebastinib,ABL1|BCR|FLT3|FGR|HCK|KDR|LYN|TEK|SRC,-1.19
fluvastatin,HMGCR|CYP2C8,-0.83
mocetinostat,HDAC1|HDAC2|HDAC3|HDAC11,-1.39
flavoxate,CHRM1|CHRM2,-0.86
dihydrexidine,DRD1|DRD2|DRD3|DRD4|DRD5,-0.86
glipizide,ABCC8|KCNJ11|KCNJ10|PPARG,-1.0
mitoxantrone,TOP2A|PIM1,-0.93
NU-7026,PRKDC,-1.06
semaxanib,KDR|FLT1|KIT|PDGFRB|FLT3|MET|FGFR1|PDGFRA|RET,-1.1
L-803087,SSTR4,-1.08
clenbuterol,ADRB2|ADRB1|ADRB3|NGF|TNF,-1.22
PF-543,SPHK1,-0.88
maraviroc,CCR5|CYP3A5,-0.97
AZD-7545,PDK2|PDK1,-0.99
MK-1775,WEE1,-0.7
irbesartan,AGTR1|JUN|SLC10A1,-1.1
SB-203580,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF,-1.08
ifosfamide,CYP2B6|CYP3A5|CYP2A6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP3A4|CYP3A7|PTGS1,-1.1
imiquimod,TLR7|TLR8,-0.79
camptothecin,TOP1|HIF1A,-1.28
deracoxib,PTGS2,-0.92
rutin,AKR1C3|AKR1B1,-0.81
BRD-K08177763,MTOR|PTEN,-1.16
BRD-K17415526,EGFR,-0.87
givinostat,HDAC2|IL1B|IL1R2|IL6R|TNF|HDAC1|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-1.02
LY-456236,GRM1,-1.19
endo-IWR-1,TNKS|TNKS2,-1.09
metixene,CHRM5|CHRM1|CHRM2|CHRM3|CHRM4,-1.13
PF-562271,PTK2|PTK2B,-0.92
BMS-182874,EDNRA,-0.74
rupatadine,HRH1|PTAFR,-0.89
MRS-1334,ADORA3,-1.18
TW-37,BCL2|BCL2L1|MCL1,-1.11
mometasone,NR3C1,-1.47
CAY-10470,NFKB1|TNF,-1.14
hexylresorcinol,TYR,-1.18
mebeverine,CHRM1|CHRM2|CHRM3|CHRM4,-1.39
nelarabine,ADA|POLA1,-0.73
colchicine,TUBB|TUBB1|GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8,-0.93
sibutramine,SLC6A2|SLC6A4|SLC6A3|CYP2B6|CYP2C19|CYP3A5,-1.13
edoxaban,F10|CYP3A5,-1.01
epirubicin,TOP2A|CHD1,-1.22
CGS-21680,ADORA2A|ADORA1|ADORA2B|ADORA3,-0.85
targinine,NOS2|NOS3,-1.02
genz-644282,TOP1,-0.86
mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2,-0.98
tolbutamide,ABCC8|KCNJ11|CYP2B6|CYP2C19|CYP2C8|KCNJ1|KCNJ8,-0.97
dosulepin,SLC6A2|SLC6A4|CYP2C19|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1,-0.84
procaterol,ADRB2,-1.0
CC-401,MAPK8,-0.86
ethisterone,TYR,-0.57
SB-216641,HTR1D|HTR1B|HTR1A|HTR2A|HTR2B|HTR2C,-0.73
milrinone,PDE3A|PDE2A|PDE3B|PDE5A,-1.38
ixazomib,PSMB1,-0.79
tirofiban,ITGA2B|ITGB3,-0.68
GDC-0834,BTK,-0.87
GSK-1292263,GPR119|GRPR,-0.79
PK-11195,TSPO|NR1I2|NR1I3,-0.81
JX-401,MAPK14,-1.04
propafenone,SCN5A|KCNH2|KCNK2|KCNK3|ADRB1|ADRB2|KCNA5,-1.0
gitoxigenin,ATP1A1,-0.59
benserazide,DDC,-0.87
PI-103,PIK3CA|PIK3CG|MTOR|PIK3CB|PIK3CD|PRKDC,-1.04
GR-79236,ADORA1|ADORA2A,-0.98
BRD-K18059238,TBXAS1|PTGS1|PTGS2,-0.88
MT-21,CYCS,-0.85
GBR-12935,AGTR1|SLC6A3,-0.87
Y-26763,KCNJ8|ABCC9,-0.94
